record_id,title,year,journal,authors,doi,pubmed_id,primary_url,full_text_decision,full_text_exclusion_reason_code,full_text_status,full_text_repo_path
REC-AIBIOGU-000475,"Anoikis resistance regulates immune infiltration and drug sensitivity in clear-cell renal cell carcinoma: insights from multi omics, single cell analysis andexperiment.",2024,Front Immunol,"Wen, Xiangyang; Hou, Jian; Qi, Tiantian; Cheng, Xiaobao; Liao, Guoqiang; Fang, Shaohong; Xiao, Song; Qiu, Longlong; Wei, Wanqing",10.3389/fimmu.2024.1427475,38953023,https://doi.org/10.3389/fimmu.2024.1427475,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000475.pdf
REC-AIBIOGU-000476,Comprehensive investigation of malignant epithelial cell-related genes in clear cell renal cell carcinoma: development of a prognostic signature and exploration of tumor microenvironment interactions.,2024,J Transl Med,"Liu, Songyang; Li, Ge; Yin, Xiaomao; Zhou, Yihan; Luo, Dongmei; Yang, Zhenggang; Zhang, Jin; Wang, Jianfeng",10.1186/s12967-024-05426-x,38951896,https://doi.org/10.1186/s12967-024-05426-x,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000476.pdf
REC-AIBIOGU-000477,Discovery and Validation of Survival-Specific Genes in Papillary Renal Cell Carcinoma Using a Customized Next-Generation Sequencing Gene Panel.,2024,Cancers (Basel),"Hwang, Jia; Bang, Seokhwan; Choi, Moon Hyung; Hong, Sung-Hoo; Kim, Sae Woong; Lee, Hye Eun; Yang, Ji Hoon; Park, Un Sang; Choi, Yeong Jin",10.3390/cancers16112006,38893126,https://doi.org/10.3390/cancers16112006,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000477.pdf
REC-AIBIOGU-000478,Machine Learning Gene Signature to Metastatic ccRCC Based on ceRNA Network.,2024,Int J Mol Sci,"Farias, Epitácio; Terrematte, Patrick; Stransky, Beatriz",10.3390/ijms25084214,38673800,https://doi.org/10.3390/ijms25084214,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000478.pdf
REC-AIBIOGU-000480,Machine learning-based integration develops a stress response stated T cell (Tstr)-related score for predicting outcomes in clear cell renal cell carcinoma.,2024,Int Immunopharmacol,"Yang, Shuai; Han, Zhaodong; Tan, Zeheng; Wu, Zhenjie; Ye, Jianheng; Cai, Shanghua; Feng, Yuanfa; He, Huichan; Wen, Biyan; Zhu, Xuejin; Ye, Yongkang; Huang, Huiting; Wang, Sheng; Zhong, Weide; Deng, Yulin",10.1016/j.intimp.2024.112017,38599101,https://doi.org/10.1016/j.intimp.2024.112017,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000480.pdf
REC-AIBIOGU-000482,Domain generalization enables general cancer cell annotation in single-cell and spatial transcriptomics.,2024,Nat Commun,"Zhong, Zhixing; Hou, Junchen; Yao, Zhixian; Dong, Lei; Liu, Feng; Yue, Junqiu; Wu, Tiantian; Zheng, Junhua; Ouyang, Gaoliang; Yang, Chaoyong; Song, Jia",10.1038/s41467-024-46413-6,38431724,https://doi.org/10.1038/s41467-024-46413-6,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000482.pdf
REC-AIBIOGU-000483,The Value of Dual-Energy Computed Tomography-Based Radiomics in the Evaluation of Interstitial Fibers of Clear Cell Renal Carcinoma.,2024,Technol Cancer Res Treat,"Bing, Xue; Wang, Ning; Li, Yuhan; Sun, Haitao; Yao, Jian; Li, Ruobing; Li, Zhongyuan; Ouyang, Aimei",10.1177/15330338241235554,38404055,https://doi.org/10.1177/15330338241235554,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000483.pdf
REC-AIBIOGU-000484,"Identifying molecular subtypes and tumor microenvironment infiltration signatures in kidney renal clear cell carcinoma based on stemness-associated disulfidptosis genes by integrating machine learning, single-cell analyses and experimental validation.",2024,Heliyon,"Liu, Hongquan; Liang, Xiaoqing; Tang, Gonglin; Wang, Xiaofeng; Wang, Zhen; Tong, Leijie; Mao, Qiancheng; Ma, Jian; Wu, Jitao",10.1016/j.heliyon.2024.e26094,38390172,https://doi.org/10.1016/j.heliyon.2024.e26094,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000484.pdf
REC-AIBIOGU-000485,Identification of molecular subtypes and diagnostic model in clear cell renal cell carcinoma based on collagen-related genes may predict the response of immunotherapy.,2024,Front Pharmacol,"Hong, Yulong; Lv, Zhengtong; Xing, Zhuo; Xu, Haozhe; Chand, Harripersaud; Wang, Jianxi; Li, Yuan",10.3389/fphar.2024.1325447,38375034,https://doi.org/10.3389/fphar.2024.1325447,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000485.pdf
REC-AIBIOGU-000489,The potential value of the Purinergic pathway in the prognostic assessment and clinical application of kidney renal clear cell carcinoma.,2024,Aging (Albany NY),"Xie, Deqian; Wang, Shijin; Jiang, Bowen; Li, Guandu; Wu, Guangzhen",10.18632/aging.205364,38180750,https://doi.org/10.18632/aging.205364,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000489.pdf
REC-AIBIOGU-000490,Novel molecular classification and prognosis of papillary renal cell carcinoma based on a large-scale CRISPR-Cas9 screening and machine learning.,2023,Heliyon,"Liu, Chang; Yuan, Zhan-Yuan; Zhang, Xiao-Xun; Chang, Jia-Jun; Yang, Yang; Sun, Sheng-Jia; Du, Yinan; Zhan, He-Qin",10.1016/j.heliyon.2023.e23184,38163209,https://doi.org/10.1016/j.heliyon.2023.e23184,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000490.pdf
REC-AIBIOGU-000492,Selection of M7G-related lncRNAs in kidney renal clear cell carcinoma and their putative diagnostic and prognostic role.,2023,BMC Urol,"Zhong, Shuangze; Chen, Shangjin; Lin, Hansheng; Luo, Yuancheng; He, Jingwei",10.1186/s12894-023-01357-9,37968670,https://doi.org/10.1186/s12894-023-01357-9,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000492.pdf
REC-AIBIOGU-000495,Validity of a multiphase CT-based radiomics model in predicting the Leibovich risk groups for localized clear cell renal cell carcinoma: an exploratory study.,2023,Insights Imaging,"Liu, Huayun; Wei, Zongjie; Xv, Yingjie; Tan, Hao; Liao, Fangtong; Lv, Fajin; Jiang, Qing; Chen, Tao; Xiao, Mingzhao",10.1186/s13244-023-01526-2,37816901,https://doi.org/10.1186/s13244-023-01526-2,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000495.pdf
REC-AIBIOGU-000496,Multiphase CT radiomics nomogram for preoperatively predicting the WHO/ISUP nuclear grade of small (< 4 cm) clear cell renal cell carcinoma.,2023,BMC Cancer,"Gao, Yankun; Wang, Xia; Zhao, Xiaoying; Zhu, Chao; Li, Cuiping; Li, Jianying; Wu, Xingwang",10.1186/s12885-023-11454-5,37814228,https://doi.org/10.1186/s12885-023-11454-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000496.pdf
REC-AIBIOGU-000497,Protein Arginine Methyltransferases Refine the Classification of Clear Cell Renal Cell Carcinoma with Distinct Prognosis and Tumor Microenvironment Characteristics.,2023,Int J Biol Sci,"Ye, Shiqi; Tian, Xi; Anwaier, Aihetaimujiang; Wei, Shiyin; Liu, Wangrui; Su, Jiaqi; Zhu, Shuxuan; Dai, Bo; Gu, Jun; Qu, Yuanyuan; Xu, Wenhao; Zhang, Hailiang; Ye, Dingwei",10.7150/ijbs.80323,37781030,https://doi.org/10.7150/ijbs.80323,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000497.pdf
REC-AIBIOGU-000498,Small Renal Masses: Developing a Robust Radiomic Signature.,2023,Cancers (Basel),"Maddalo, Michele; Bertolotti, Lorenzo; Mazzilli, Aldo; Flore, Andrea Giovanni Maria; Perotta, Rocco; Pagnini, Francesco; Ziglioli, Francesco; Maestroni, Umberto; Martini, Chiara; Caruso, Damiano; Ghetti, Caterina; De Filippo, Massimo",10.3390/cancers15184565,37760532,https://doi.org/10.3390/cancers15184565,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000498.pdf
REC-AIBIOGU-000499,Prognostic model of kidney renal clear cell carcinoma using aging-related long noncoding RNA signatures identifies THBS1-IT1 as a potential prognostic biomarker for multiple cancers.,2023,Aging (Albany NY),"Tang, Yi-Fan; Wang, Yu-Zhi; Wen, Gui-Biao; Jiang, Jian-Jun",10.18632/aging.204949,37708239,https://doi.org/10.18632/aging.204949,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000499.pdf
REC-AIBIOGU-000500,Deciphering the implications of mitophagy-related signatures in clinical outcomes and microenvironment heterogeneity of clear cell renal cell carcinoma.,2023,J Cancer Res Clin Oncol,"Xiang, Jianfeng; Liu, Wangrui; Liu, Shifan; Wang, Tao; Tang, Haidan; Yang, Jianfeng",10.1007/s00432-023-05349-y,37689589,https://doi.org/10.1007/s00432-023-05349-y,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000500.pdf
REC-AIBIOGU-000502,KLRG1 marks tumor-infiltrating CD4 T cell subsets associated with tumor progression and immunotherapy response.,2023,J Immunother Cancer,"Ager, Casey R; Zhang, Mingxuan; Chaimowitz, Matthew; Bansal, Shruti; Tagore, Somnath; Obradovic, Aleksandar; Jugler, Collin; Rogava, Meri; Melms, Johannes C; McCann, Patrick; Spina, Catherine; Drake, Charles G; Dallos, Matthew C; Izar, Benjamin",10.1136/jitc-2023-006782,37657842,https://doi.org/10.1136/jitc-2023-006782,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000502.pdf
REC-AIBIOGU-000503,Identification of disulfidptosis-related subtypes and development of a prognosis model based on stacking framework in renal clear cell carcinoma.,2023,J Cancer Res Clin Oncol,"Peng, Kun; Wang, Ning; Liu, Qingyuan; Wang, Lingdian; Duan, Xiaoyu; Xie, Guochong; Li, Jixi; Ding, Degang",10.1007/s00432-023-05201-3,37530800,https://doi.org/10.1007/s00432-023-05201-3,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000503.pdf
REC-AIBIOGU-000506,Multi-omics identification of an immunogenic cell death-related signature for clear cell renal cell carcinoma in the context of 3P medicine and based on a 101-combination machine learning computational framework.,2023,EPMA J,"Liu, Jinsong; Shi, Yanjia; Zhang, Yuxin",10.1007/s13167-023-00327-3,37275552,https://doi.org/10.1007/s13167-023-00327-3,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000506.pdf
REC-AIBIOGU-000507,Incremental value of radiomics with machine learning to the existing prognostic models for predicting outcome in renal cell carcinoma.,2023,Front Oncol,"Xing, Jiajun; Liu, Yiyang; Wang, Zhongyuan; Xu, Aiming; Su, Shifeng; Shen, Sipeng; Wang, Zengjun",10.3389/fonc.2023.1036734,37188171,https://doi.org/10.3389/fonc.2023.1036734,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000507.pdf
REC-AIBIOGU-000509,Development and validation of A CT-based radiomics nomogram for prediction of synchronous distant metastasis in clear cell renal cell carcinoma.,2023,Front Oncol,"Yu, Xinxin; Gao, Lin; Zhang, Shuai; Sun, Cong; Zhang, Juntao; Kang, Bing; Wang, Ximing",10.3389/fonc.2022.1016583,36686790,https://doi.org/10.3389/fonc.2022.1016583,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000509.pdf
REC-AIBIOGU-000510,Integration analysis identifies MYBL1 as a novel immunotherapy biomarker affecting the immune microenvironment in clear cell renal cell carcinoma: Evidence based on machine learning and experiments.,2022,Front Immunol,"Wang, Tengda; Jian, Wengang; Xue, Wei; Meng, Yuyang; Xia, Zhinan; Li, Qinchen; Xu, Shenhao; Dong, Yu; Mao, Anli; Zhang, Cheng",10.3389/fimmu.2022.1080403,36591240,https://doi.org/10.3389/fimmu.2022.1080403,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000510.pdf
REC-AIBIOGU-000511,Cell Differentiation Trajectory Predicts Prognosis and Immunotherapeutic Response in Clear Cell Renal Cell Carcinoma.,2022,Genet Res (Camb),"Xu, Jin; Chen, Xi; Chen, Yinyu; Wang, Qiushuang; Jin, Yingliang; Zhao, Huashuo",10.1155/2022/8422339,36530957,https://doi.org/10.1155/2022/8422339,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000511.pdf
REC-AIBIOGU-000512,Differentiation of Clear Cell and Non-clear-cell Renal Cell Carcinoma through CT-based Radiomics Models and Nomogram.,2023,Curr Med Imaging,"Cheng, Delu; Abudikeranmu, Yeerxiati; Tuerdi, Batuer",10.2174/1573405619666221121164235,36411581,https://doi.org/10.2174/1573405619666221121164235,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000512.pdf
REC-AIBIOGU-000513,Computed tomography-based radiomics prediction of CTLA4 expression and prognosis in clear cell renal cell carcinoma.,2022,Cancer Med,"He, Hongchao; Jin, Zhijia; Dai, Jun; Wang, Haofei; Sun, Jianqi; Xu, Danfeng",10.1002/cam4.5449,36397666,https://doi.org/10.1002/cam4.5449,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000513.pdf
REC-AIBIOGU-000514,An exploratory study of CT radiomics using differential network feature selection for WHO/ISUP grading and progression-free survival prediction of clear cell renal cell carcinoma.,2022,Front Oncol,"Yin, Fu; Zhang, Haijie; Qi, Anqi; Zhu, Zexuan; Yang, Liyang; Wen, Ge; Xie, Weixin",10.3389/fonc.2022.979613,36387121,https://doi.org/10.3389/fonc.2022.979613,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000514.pdf
REC-AIBIOGU-000515,Deep learning-based predictions of clear and eosinophilic phenotypes in clear cell renal cell carcinoma.,2022,Hum Pathol,"Ohe, Chisato; Yoshida, Takashi; Amin, Mahul B; Uno, Rena; Atsumi, Naho; Yasukochi, Yoshiki; Ikeda, Junichi; Nakamoto, Takahiro; Noda, Yuri; Kinoshita, Hidefumi; Tsuta, Koji; Higasa, Koichiro",10.1016/j.humpath.2022.11.004,36372298,https://doi.org/10.1016/j.humpath.2022.11.004,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000515.pdf
REC-AIBIOGU-000516,A radiogenomics biomarker based on immunological heterogeneity for non-invasive prognosis of renal clear cell carcinoma.,2022,Front Immunol,"Gao, Jiahao; Ye, Fangdie; Han, Fang; Jiang, Haowen; Zhang, Jiawen",10.3389/fimmu.2022.956679,36177018,https://doi.org/10.3389/fimmu.2022.956679,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000516.pdf
REC-AIBIOGU-000517,Novel amino acid metabolism-related gene signature to predict prognosis in clear cell renal cell carcinoma.,2022,Front Genet,"Cheng, Xiaofeng; Deng, Wen; Zhang, Zhicheng; Zeng, Zhenhao; Liu, Yifu; Zhou, Xiaochen; Zhang, Cheng; Wang, Gongxian",10.3389/fgene.2022.982162,36118874,https://doi.org/10.3389/fgene.2022.982162,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000517.pdf
REC-AIBIOGU-000518,A triple-classification for differentiating renal oncocytoma from renal cell carcinoma subtypes and CK7 expression evaluation: a radiomics analysis.,2022,BMC Urol,"Yu, Ziyang; Ding, Jie; Pang, Huize; Fang, Hongkun; He, Furong; Xu, Chenxi; Li, Xuedan; Ren, Ke",10.1186/s12894-022-01099-0,36096829,https://doi.org/10.1186/s12894-022-01099-0,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000518.pdf
REC-AIBIOGU-000519,A Clinical Radiomics Nomogram Was Developed by Integrating Radiomics Signatures and Clinical Variables to Distinguish High-Grade ccRCC from Type 2 pRCC.,2022,J Oncol,"Gao, Yankun; Zhao, Xiaoying; Wang, Xia; Zhu, Chao; Li, Cuiping; Li, Jianying; Wu, Xingwang",10.1155/2022/6844349,36059810,https://doi.org/10.1155/2022/6844349,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000519.pdf
REC-AIBIOGU-000520,The unique genomic landscape and prognostic mutational signature of Chinese clear cell renal cell carcinoma.,2022,J Natl Cancer Cent,"Xu, Wenhao; Anwaier, Aihetaimujiang; Liu, Wangrui; Tian, Xi; Su, Jiaqi; Shi, Guohai; Qu, Yuanyuan; Zhang, Hailiang; Ye, Dingwei",10.1016/j.jncc.2022.07.001,39036450,https://doi.org/10.1016/j.jncc.2022.07.001,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000520.pdf
REC-AIBIOGU-000521,MRI-Based Radiomics and Urine Creatinine for the Differentiation of Renal Angiomyolipoma With Minimal Fat From Renal Cell Carcinoma: A Preliminary Study.,2022,Front Oncol,"Jian, Lian; Liu, Yan; Xie, Yu; Jiang, Shusuan; Ye, Mingji; Lin, Huashan",10.3389/fonc.2022.876664,35719934,https://doi.org/10.3389/fonc.2022.876664,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000521.pdf
REC-AIBIOGU-000522,Differential Diagnosis of Type 1 and Type 2 Papillary Renal Cell Carcinoma Based on Enhanced CT Radiomics Nomogram.,2022,Front Oncol,"Gao, Yankun; Wang, Xingwei; Wang, Shihui; Miao, Yingying; Zhu, Chao; Li, Cuiping; Huang, Guoquan; Jiang, Yan; Li, Jianying; Zhao, Xiaoying; Wu, Xingwang",10.3389/fonc.2022.854979,35719928,https://doi.org/10.3389/fonc.2022.854979,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000522.pdf
REC-AIBIOGU-000525,Development and Validation of a CT-Based Radiomics Nomogram for Predicting Postoperative Progression-Free Survival in Stage I-III Renal Cell Carcinoma.,2022,Front Oncol,"Zhang, Haijie; Yin, Fu; Chen, Menglin; Yang, Liyang; Qi, Anqi; Cui, Weiwei; Yang, Shanshan; Wen, Ge",10.3389/fonc.2021.742547,35155180,https://doi.org/10.3389/fonc.2021.742547,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000525.pdf
REC-AIBIOGU-000526,Deep Learning-Based Classification of Epithelial-Mesenchymal Transition for Predicting Response to Therapy in Clear Cell Renal Cell Carcinoma.,2022,Front Oncol,"Chen, Qiwei; Kuai, Yue; Wang, Shujing; Zhu, Xinqing; Wang, Hongyu; Liu, Wenlong; Cheng, Liang; Yang, Deyong",10.3389/fonc.2021.782515,35141144,https://doi.org/10.3389/fonc.2021.782515,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000526.pdf
REC-AIBIOGU-000527,Oncocytoma-Related Gene Signature to Differentiate Chromophobe Renal Cancer and Oncocytoma Using Machine Learning.,2022,Cells,"Satter, Khaled Bin; Tran, Paul Minh Huy; Tran, Lynn Kim Hoang; Ramsey, Zach; Pinkerton, Katheine; Bai, Shan; Savage, Natasha M; Kavuri, Sravan; Terris, Martha K; She, Jin-Xiong; Purohit, Sharad",10.3390/cells11020287,35053403,https://doi.org/10.3390/cells11020287,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000527.pdf
REC-AIBIOGU-000528,"Prognostic value, DNA variation and immunologic features of a tertiary lymphoid structure-related chemokine signature in clear cell renal cell carcinoma.",2022,Cancer Immunol Immunother,"Xu, Wenhao; Ma, Chunguang; Liu, Wangrui; Anwaier, Aihetaimujiang; Tian, Xi; Shi, Guohai; Qu, Yuanyuan; Wei, Shiyin; Zhang, Hailiang; Ye, Dingwei",10.1007/s00262-021-03123-y,35043231,https://doi.org/10.1007/s00262-021-03123-y,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000528.pdf
REC-AIBIOGU-000529,A CT-Based Radiomics Nomogram Integrated With Clinic-Radiological Features for Preoperatively Predicting WHO/ISUP Grade of Clear Cell Renal Cell Carcinoma.,2021,Front Oncol,"Xv, Yingjie; Lv, Fajin; Guo, Haoming; Liu, Zhaojun; Luo, Di; Liu, Jing; Gou, Xin; He, Weiyang; Xiao, Mingzhao; Zheng, Yineng",10.3389/fonc.2021.712554,34926241,https://doi.org/10.3389/fonc.2021.712554,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000529.pdf
REC-AIBIOGU-000530,Machine learning-based pathomics signature could act as a novel prognostic marker for patients with clear cell renal cell carcinoma.,2021,Br J Cancer,"Chen, Siteng; Jiang, Liren; Gao, Feng; Zhang, Encheng; Wang, Tao; Zhang, Ning; Wang, Xiang; Zheng, Junhua",10.1038/s41416-021-01640-2,34824449,https://doi.org/10.1038/s41416-021-01640-2,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000530.pdf
REC-AIBIOGU-000532,A CT-based radiomics nomogram for differentiation of renal oncocytoma and chromophobe renal cell carcinoma with a central scar-matched study.,2021,Br J Radiol,"Li, Xiaoli; Ma, Qianli; Nie, Pei; Zheng, Yingmei; Dong, Cheng; Xu, Wenjian",10.1259/bjr.20210534,34735296,https://doi.org/10.1259/bjr.20210534,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000532.pdf
REC-AIBIOGU-000533,A Novel Radiogenomics Biomarker Based on Hypoxic-Gene Subset: Accurate Survival and Prognostic Prediction of Renal Clear Cell Carcinoma.,2021,Front Oncol,"Gao, Jiahao; Ye, Fangdie; Han, Fang; Wang, Xiaoshuang; Jiang, Haowen; Zhang, Jiawen",10.3389/fonc.2021.739815,34692518,https://doi.org/10.3389/fonc.2021.739815,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000533.pdf
REC-AIBIOGU-000535,Experimental and computational modeling for signature and biomarker discovery of renal cell carcinoma progression.,2021,Mol Cancer,"Cooley, Lindsay S; Rudewicz, Justine; Souleyreau, Wilfried; Emanuelli, Andrea; Alvarez-Arenas, Arturo; Clarke, Kim; Falciani, Francesco; Dufies, Maeva; Lambrechts, Diether; Modave, Elodie; Chalopin-Fillot, Domitille; Pineau, Raphael; Ambrosetti, Damien; Bernhard, Jean-Christophe; Ravaud, Alain; Négrier, Sylvie; Ferrero, Jean-Marc; Pagès, Gilles; Benzekry, Sebastien; Nikolski, Macha; Bikfalvi, Andreas",10.1186/s12943-021-01416-5,34670568,https://doi.org/10.1186/s12943-021-01416-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000535.pdf
