record_id,study_label,title,year,journal,doi,mmat_category,screen_clear_question,screen_data_address_question,c1,c2,c3,c4,c5,rationale_c1,rationale_c2,rationale_c3,rationale_c4,rationale_c5,mmat_overall,criteria_note,applies_prediction_appraisal,probast_participants,probast_predictors,probast_outcome,probast_analysis,probast_overall_rob,probast_overall_applicability,probast_rationale,tripod_ai_data,tripod_ai_model,tripod_ai_validation,tripod_ai_transparency,tripod_ai_overall,reviewer_id,assessed_at,appraisal_note,pilot_batch
REC-AIBIOGU-000661,Wu2021,"Integrated analysis of multimodal bladder cancer data based on CT, Whole Slide Image and Transcriptome",2021,,10.21203/rs.3.rs-628673/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA + 2 hospitales externos (Shenzhen/Beijing); representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (TCGA-BLCA n=76 + cohortes externas n=19 y n=32) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,high,low,unclear,high,high,low concern,"Modelo CNN multimodal (CT+WSI+transcriptoma) con validacion en dos cohortes externas, aunque de tamano muy pequeno (n=19 y n=32), limitando la precision de las estimaciones.",yes,yes,yes,no,adequate,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000662,Yang2025,Multiphase CT-based Deep learning radiomics nomogram Models for preoperative WHO/ISUP grading of clear cell renal cell carcinoma: a two-center validation study,2025,,10.21203/rs.3.rs-7316367/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte dos centros (entrenamiento + validacion interna + validacion externa); representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.","Datos de desenlace (n=1499, dos centros (929/398/172)) reportados con criterios de exclusion explicitos.",Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,low,low,low,unclear,unclear,low concern,Modelo DLRN (radiomica multifasica + deep learning) con validacion interna y externa robustas (AUC>0.90) e interpretabilidad mediante SHAP/Grad-CAM; el mayor y mejor validado del lote.,yes,yes,yes,yes,adequate,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000663,Tang2026,Development of a Prognostic Index for Clear Cell Renal Cell Carcinoma Using Machine Learning and Multi-omics Analysis to Enhance Clinical Outcomes and Drug Sensitivity,2026,,10.21203/rs.3.rs-10277358/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA + ArrayExpress E-MTAB-1980; representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (TCGA-KIRC + E-MTAB-1980 externa) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,low,low,low,high,high,low concern,Indice pronostico CDPI (Lasso/decision tree/RF/XGBoost) validado en cohorte externa E-MTAB-1980; seleccion masiva de features (6291 genes candidatos) conlleva riesgo de sobreajuste.,yes,yes,yes,no,adequate,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000664,Liu2026,Single-Cell Multi-Omics Dissection of Malignant Evolutionary Mechanisms and Construction of a Prognostic Model for Clear Cell Renal Cell Carcinoma,2026,,10.64898/2026.06.04.730125,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA + scRNA-seq/scATAC-seq (preprint); representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (cohorte TCGA + datos single-cell (detalle no completamente visible en extracto)) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,unclear,low,unclear,high,high,unclear,Modelo pronostico construido sobre disecciones single-cell multi-omicas; el extracto de texto disponible no permite verificar completamente el esquema de validacion externa.,yes,yes,partial,no,partial,REV-ALCIDES-AI,2026-09-22,"Preprint bioRxiv; texto extraido (paginas iniciales) no detalla completamente la validacion del modelo pronostico; juicio basado en abstract/introduccion, con incertidumbre residual senalada en los dominios PROBAST.",batch-08
REC-AIBIOGU-000665,Liu2025,Prognostic Value and Immune Relevance of Ultrafiltration Failure–Related Genes in Clear Cell Renal Cell Carcinoma,2025,,10.21203/rs.3.rs-7839463/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA + ArrayExpress E-MTAB-1980; representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (TCGA-KIRC (train/val interno) + E-MTAB-1980 externa) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,low,low,low,high,high,low concern,"Firma pronostica UFFRGS derivada de 117 combinaciones de algoritmos ML; validada en cohorte externa E-MTAB-1980, pero la magnitud de la busqueda de algoritmos incrementa el riesgo de sobreajuste/optimismo.",yes,yes,yes,no,adequate,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000666,Chai2024,A MRI-based radiomics nomogram for differentiation of fat-poor renal angiomyolipoma from nodular clear cell renal cell carcinoma,2024,,10.21203/rs.3.rs-4121605/v1,non_randomized,yes,yes,no,yes,cant_tell,no,yes,"Cohorte de un solo centro (un centro, split interno), muestra de conveniencia, representatividad limitada.",Adquisicion de imagen/expresion y extraccion de caracteristicas descritas de forma reproducible.,N pequeno (n=86 pacientes (88 masas)); no se detalla perdida de seguimiento o datos faltantes de forma exhaustiva.,Ajuste por confusores limitado o ausente mas alla de las variables incluidas en el nomograma final.,"Estudio retrospectivo de un centro ejecutado segun protocolo declarado, sin aleatorizacion.",low,,yes,high,low,low,high,high,low concern,"Nomograma radiomica MRI para diferenciar fp-AML de ccRCC; validacion solo interna, muestra pequena (23 fp-AML).",yes,yes,partial,no,partial,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000667,Li2024,Multiregional radiomics nomogram for postoperative recurrence risk stratification in localized clear cell renal cell carcinoma,2024,,10.21203/rs.3.rs-3995515/v1,non_randomized,yes,yes,no,yes,cant_tell,no,yes,"Cohorte de un solo centro (un centro, split interno), muestra de conveniencia, representatividad limitada.",Adquisicion de imagen/expresion y extraccion de caracteristicas descritas de forma reproducible.,N pequeno (n=395 (281 entrenamiento/114 validacion interna)); no se detalla perdida de seguimiento o datos faltantes de forma exhaustiva.,Ajuste por confusores limitado o ausente mas alla de las variables incluidas en el nomograma final.,"Estudio retrospectivo de un centro ejecutado segun protocolo declarado, sin aleatorizacion.",low,,yes,high,low,low,high,high,low concern,"Nomograma radiomica multirregional para riesgo de recurrencia; validacion unicamente interna, sin cohorte externa.",yes,yes,partial,no,partial,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000668,Gao2023,Multiphase CT radiomics nomogram for preoperatively predicting the WHO/ISUP nuclear grade of small (&lt; 4 cm) clear cell renal cell carcinoma,2023,,10.21203/rs.3.rs-2612246/v1,non_randomized,yes,yes,no,yes,cant_tell,no,yes,"Cohorte de un solo centro (un centro, split interno), muestra de conveniencia, representatividad limitada.",Adquisicion de imagen/expresion y extraccion de caracteristicas descritas de forma reproducible.,N pequeno (n=113 (67 entrenamiento/46 prueba)); no se detalla perdida de seguimiento o datos faltantes de forma exhaustiva.,Ajuste por confusores limitado o ausente mas alla de las variables incluidas en el nomograma final.,"Estudio retrospectivo de un centro ejecutado segun protocolo declarado, sin aleatorizacion.",low,,yes,high,low,low,high,high,low concern,Nomograma radiomica CT multifasico para grado WHO/ISUP en masas pequenas; validacion solo interna.,yes,yes,partial,no,partial,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000669,Liu2024,Comprehensive analysis of RNA sequencing and integrated machine learning reveals a metabolism related prognostic signature for improving outcomes in ccRCC,2024,,10.21203/rs.3.rs-4362266/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA + 3 cohortes externas independientes; representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (TCGA-KIRC (1:1 train/test) + E-MTAB-1980 + GSE167573 + RECA-EU) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,low,low,low,unclear,unclear,low concern,"Firma pronostica metabolica basada en deconvolucion scRNA-seq y ML, comparada favorablemente contra 51 firmas publicadas y validada en 3 cohortes externas independientes; entre las validaciones mas robustas del lote.",yes,yes,yes,no,adequate,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000670,Chen2023,Machine Learning-Driven Prognostic Analysis of Cuproptosis and Disulfidptosis-related lncRNAs in Clear Cell Renal Cell Carcinoma: A Step Towards Precision Oncology,2023,,10.21203/rs.3.rs-3582005/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA (sin cohorte externa); representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (TCGA-KIRC (fuente unica)) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,unclear,low,low,high,high,low concern,"Firma pronostica de lncRNAs de cuproptosis/disulfidptosis (LASSO) evaluada solo en TCGA, sin validacion en cohorte externa independiente.",yes,yes,partial,no,partial,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000671,Li2024,A risk signature constructed by Tregs-related genes predict the clinical outcomes and immune therapeutic response in kidney cancer,2024,,10.21203/rs.3.rs-4697181/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte cohorte de descubrimiento + 2 cohortes externas de respuesta a inmunoterapia; representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (cohorte de descubrimiento + 2 datasets externos de inmunoterapia) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,low,low,low,high,high,low concern,Modelo de riesgo basado en genes de Tregs (algoritmo Boruta) validado frente a respuesta a inmunoterapia en dos datasets externos independientes.,yes,yes,yes,no,adequate,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000672,Wang2023,Prediction of clear cell renal cell carcinoma prognosis based on an immunogenomic landscape analysis,2023,,10.21203/rs.3.rs-2722925/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA (sin cohorte externa explicita); representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (cohorte TCGA (fuente unica)) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,unclear,low,low,high,high,low concern,Modelo pronostico de 15 genes inmunes (ssGSEA/CIBERSORT) evaluado en TCGA; no se describe cohorte de validacion externa en el resumen disponible.,yes,yes,partial,no,partial,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000673,Farias2023,Machine Learning Gene Signature to Metastatic ccRCC based on ceRNA Network,2023,,10.1101/2023.07.31.551358,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA + ICGC-RECA externa; representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (TCGA + cohorte externa ICGC-RECA) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,low,low,low,high,high,low concern,"Firma de red ceRNA (11 genes, 8 tecnicas de seleccion de caracteristicas) validada en cohorte externa ICGC-RECA (AUC 81.5%).",yes,yes,yes,no,adequate,REV-ALCIDES-AI,2026-09-22,,batch-08
REC-AIBIOGU-000674,Yang2022,Machine Learning for Prognosis of Clear Cell Renal Cell Carcinoma Based on Pyroptosis Regulators,2022,,10.21203/rs.3.rs-1600390/v1,non_randomized,yes,yes,cant_tell,yes,yes,yes,yes,Cohorte TCGA + GEO combinados; representatividad de poblacion GU no verificable con certeza (seleccion por disponibilidad de datos).,"Fuente de datos, plataforma y variables (omicas/imagen) descritas con suficiente detalle metodologico.",Datos de desenlace (n=740 (TCGA+GEO combinados)) reportados con criterios de exclusion explicitos.,Analisis multivariable/ajuste por factores clinicos independientes incluido en el modelo final.,"Diseno retrospectivo/transversal ejecutado segun lo planeado, sin desviaciones relevantes descritas.",moderate,,yes,unclear,low,low,high,high,low concern,"Modelo pronostico basado en reguladores de piroptosis; cohorte de prueba interna dentro del conjunto combinado TCGA+GEO, sin validacion externa independiente adicional; desempeno discriminativo modesto (AUC 0.64-0.67).",yes,yes,partial,no,partial,REV-ALCIDES-AI,2026-09-22,"Desempeno discriminativo del modelo es modesto (AUC ROC DFS 0.64-0.67), inferior al resto del lote; se documenta como limitacion relevante.",batch-08
